,aut_group_size,aut_group_size_exp,density,m,modularity,n,name,num_generators,num_orbits
119,7.44761059771,46073,4.5365923089e-05,334419,0.99056663293,121422,web-sk-2005.mtx,53107,34124
120,1.0,0,0.0146871088861,4694,0.36443760349,800,G14.mtx,0,800
121,1.0,0,0.89270129298,1049648,0.00481045617748,1534,frb59-26-2.mtx,0,1534
122,4.0,0,0.0840824960338,159,0.518294371267,62,dolphins.mtx,2,60
123,1.0,0,0.892855229284,1049829,0.00472419005488,1534,frb59-26-5.mtx,0,1534
124,1.0,0,2.28872231637e-05,786396,0.963033733117,262144,delaunay_n18.mtx,0,262144
125,1.0,0,0.883435021204,714130,0.005366663324,1272,frb53-24-5.mtx,0,1272
126,1.0,0,3.98165074433e-05,409593,0.907245148019,143437,fe-ocean.mtx,0,143437
127,1.1145092131,5060,0.000132294485797,212945,0.668662883448,56739,soc-brightkite.mtx,9531,47024
128,9.8304,4,6.10363980387e-05,73728,0.783590166933,49152,ccc.mtx,4,1
129,1.0,0,0.823538728038,83198,0.0110219033933,450,frb30-15-1.mtx,0,450
130,1.0,0,0.0118298298298,5909,0.368421081272,1000,G51.mtx,0,1000
131,1.0,0,0.244750750751,122253,0.0351424819851,1000,p-hat1000-1.mtx,0,1000
132,1.0,0,0.0118438438438,5916,0.367795877123,1000,G54.mtx,0,1000
133,1.32367215422,17086,4.91788092925e-05,950327,0.68714051672,196591,loc-gowalla_edges.edges,20952,174824
134,1.0,0,0.000366009759545,49122,0.914942230194,16384,delaunay_n14.mtx,0,16384
135,1.92,2,0.0237132365293,151747,0.374564186167,3578,socfb-Santa74.mtx,6,3572
136,1.0,0,0.7,55860,0.180272108844,400,san400-0-7-1.mtx,0,400
137,3.46423817668,212,0.425778894472,8473,0.363897343941,200,c-fat200-5.mtx,193,4
138,4.8,1,0.000366143891823,49152,0.900020341078,16386,fe_sphere.mtx,3,374
139,1.0,0,0.00022015626877,35596,0.919783537539,17983,L-9.mtx,0,17983
140,1.28,2,0.140593754807,2742,0.434155777619,198,tech-arenas-jazz.edges,7,191
141,1.28792754195,29719,1.4828909557e-05,820644,0.786353530412,332689,ca-MathSciNet.mtx,71082,259937
142,1.57960865151,113725,0.000130567906837,1747269,0.996619400934,163598,web-arabic-2005.mtx,111439,43791
143,7.59982437119,15,0.00325110591012,852419,0.379413363475,22900,socfb-Berkeley13.mtx,51,22849
144,4.032,4,0.555555555556,210,0.0544217687075,28,johnson8-2-4.mtx,6,1
145,4.8,2,0.139037433155,78,0.418803418803,34,karate.mtx,6,27
146,3.26161683205,578062,8.70978980363e-06,713319,0.656050378031,404719,soc-twitter-follows.mtx,318127,86590
147,2.0,0,0.0150509074812,476,0.713288256479,252,grid1.mtx,1,137
148,1.0,0,0.000148126512457,30043,0.940078896379,20141,crack_dual.mtx,0,20141
149,1.2,4,0.00133377792598,6000,0.846594444444,3000,G48.mtx,4,1
150,4.0,0,0.179435483871,89,0.334490594622,32,ia-southernwomen.edges,2,30
151,1.0,0,0.855748561126,246815,0.00767093118004,760,frb40-19-4.mtx,0,760
152,1.0,0,0.856757506414,247106,0.00784370814036,760,frb40-19-1.mtx,0,760
153,3.4872608503,24589,0.000724290222482,3260967,0.878092842638,94893,sc-pkustk13.mtx,63021,31872
154,3.91378894848,11,0.00266670749757,1264421,0.432039849671,30795,socfb-UIllinois.mtx,34,30761
155,1.0,0,0.500168084042,999836,0.0147607063092,2000,C2000-5.mtx,0,2000
156,4.0,0,7.28048576778e-05,1679018,0.90497474426,214765,m14b.mtx,2,214763
157,1.0,0,0.00690349489429,147840,0.327496964313,6545,EX5.mtx,0,6545
158,2.0,0,0.0253276562677,119161,0.342219236257,3068,socfb-Vassar85.mtx,1,3067
159,2.415919104,9,0.0103668308576,506437,0.440803011217,9885,socfb-Duke14.mtx,29,9856
160,5.69986827839,16,0.00157920446175,1362220,0.443880385071,41536,socfb-Penn94.mtx,50,41486
161,4.608,4,0.904761904762,1824,0.0406301398026,64,hamming6-2.mtx,6,2
162,1.0,0,0.9,71820,0.00889421312339,400,gen400-p0-9-55.mtx,0,400
163,1.0,0,0.9,17910,0.0123602284641,200,gen200-p0-9-55.mtx,0,200
164,1.0,0,0.883557491996,714229,0.00552265501774,1272,frb53-24-3.mtx,0,1272
165,1.0,0,0.900216108054,1799532,0.00458962791184,2000,C2000-9.mtx,0,2000
166,1.0,0,0.000183055175796,98274,0.931095786126,32768,delaunay_n15.mtx,0,32768
167,1.0,0,0.7,55860,0.142581659862,400,san400-0-7-3.mtx,0,400
168,2.0,0,0.0683719433719,425,0.282341868512,112,adjnoun_adjacency.edges,1,111
169,1.0,0,0.753608183233,847244,0.00918300239167,1500,p-hat1500-3.mtx,0,1500
170,4.831838208,9,0.0122613417411,251230,0.353414574358,6402,socfb-MIT.mtx,31,6371
171,4.76092780764,7560,3.20892852525e-05,1156647,0.779192407607,268495,citationCiteseer.mtx,17457,250819
172,2.0,0,0.0250211277988,204850,0.362550210555,4047,socfb-Howard90.mtx,1,4046
173,9.16174519552,548,0.185899799599,23191,0.577666942115,500,c-fat500-5.mtx,484,8
174,2.0922789888,13,0.764705882353,5460,0.00793345543346,120,johnson16-2-4.mtx,14,1
175,8.76655679459,33586,2.08846661643e-05,1049866,0.806406795688,317080,ca-dblp-2012.mtx,81681,233466
176,4.62416022633,655,0.00203793275606,56943,0.570105015889,7476,tech-WHOIS.mtx,1117,6354
177,1.0,0,0.751903807615,93800,0.0152230815917,500,p-hat500-3.mtx,0,500
178,1.207959552,9,0.002954328046,1305757,0.401058269083,29732,socfb-Indiana.mtx,29,29703
179,2.0,0,0.0168161434978,420,0.71093537415,224,grid1_dual.mtx,1,112
180,1.0,0,0.877623642487,579824,0.00580399692696,1150,frb50-23-2.mtx,0,1150
181,6.75233329846,31881,2.18619760196e-05,977676,0.811325449369,299067,coAuthorsDBLP.mtx,77404,219815
182,7.99843196778,88,0.0770854271357,1534,0.712255158604,200,c-fat200-1.mtx,163,19
183,8.0,0,0.0210974860034,89912,0.331885508003,2920,socfb-Oberlin44.mtx,3,2917
184,1.0,0,0.748934837093,59765,0.0178452880883,400,brock400-4.mtx,0,400
185,1.0,0,0.000178538779138,42038,0.934773753325,21701,biplane-9.mtx,0,21701
186,1.0,0,0.500152152152,249826,0.0206860139989,1000,DSJC1000-5.mtx,0,1000
187,1.0,0,0.900456913828,112332,0.00847825186214,500,C500-9.mtx,0,500
188,1.152,3,0.0279069767442,4368,0.349315891297,560,EX1.mtx,5,4
189,7.00437864258,351,0.00140985395141,6474,0.952211008908,3031,web-edu.mtx,432,790
190,1.0,0,0.0364326786154,90954,0.407418882053,2235,socfb-Amherst41.mtx,0,2235
191,2.0,0,0.106719367589,27,0.5219478738,23,bio-MUTAG-g1.edges,1,22
192,4.85671285619,7282,7.5567167161e-05,147878,0.472045194949,62561,tech-p2p-gnutella.mtx,16468,46093
193,1.0,0,0.02,9990,0.166156481807,1000,G43.mtx,0,1000
194,1.08793570416,13438,0.000152321485908,53381,0.665919725136,26475,tech-as-caida2007.mtx,13153,13252
195,1.0,0,0.000120498095706,741934,0.887888819347,110971,598a.mtx,0,110971
196,1.0,0,0.7,13930,0.165203762119,200,san200-0-7-1.mtx,0,200
197,2.8426960573,9652,0.000456611248147,4616,0.628585951321,4497,rt_islam.edges,4078,380
198,1.0,0,0.00348422957119,1868,0.828089105824,1036,stufe.mtx,0,1036
199,1.0,0,0.000148265162532,452591,0.884973819088,78136,fe_tooth.mtx,0,78136
200,4.22399780053,94,1.82239663084e-05,119666,0.988051126093,114599,luxembourg_osm.mtx,312,113810
201,1.0,0,0.9,17910,0.023549721746,200,san200-0-9-3.mtx,0,200
202,6.4,1,0.00490590516847,485564,0.423510032766,14070,socfb-JMU79.mtx,6,14064
203,1.0,0,0.878521209369,580417,0.00572242379933,1150,frb50-23-4.mtx,0,1150
204,1.621069632,9,0.0383561643836,2562,0.154163627289,366,cage.mtx,8,1
205,1.0,0,0.901059059059,450079,0.00613688454671,1000,C1000-9.mtx,0,1000
206,1.0,0,0.748408521303,59723,0.0179931944959,400,brock400-1.mtx,0,400
207,1.0,0,9.15387643232e-05,196575,0.944475307995,65536,delaunay_n16.mtx,0,65536
208,1.0,0,0.490088088088,244799,0.0190134296547,1000,p-hat1000-2.mtx,0,1000
209,1.0,0,0.883357085245,714067,0.00530741171126,1272,frb53-24-2.mtx,0,1272
210,1.0,0,0.00398694385419,1820,0.811130298273,956,L.mtx,0,956
211,3.7158912,9,0.990224828935,518656,0.00208711577074,1024,hamming10-2.mtx,10,2
212,1.0,0,0.745427135678,14834,0.0255165910591,200,brock200-1.mtx,0,200
213,6.82724298484,3909,0.000738118682371,47606,0.941601116863,11358,web-indochina-2004.mtx,5904,3424
214,1.28,2,0.140593754807,2742,0.436519061353,198,arenas-jazz.edges,7,191
215,1.0,0,0.7,13930,0.095331212003,200,san200-0-7-2.mtx,0,200
216,1.0,0,0.000173289277392,43858,0.866809498006,22499,cs4.mtx,0,22499
217,1.27677049436,20,0.0376237623762,190,0.380304709141,101,GD06_theory.mtx,46,3
218,1.0,0,0.00135912030664,12289,0.889379297528,4253,airfoil1.mtx,0,4253
219,1.0,0,0.840743570155,148572,0.00918602767807,595,frb35-17-5.mtx,0,595
220,1.0,0,0.0215240991933,94899,0.3337084744,2970,socfb-Wellesley22.mtx,0,2970
221,1.0,0,0.605427135678,12048,0.0358305496749,200,brock200-3.mtx,0,200
222,4.608,4,0.349206349206,704,0.227272727273,64,hamming6-4.mtx,5,2
223,1.0,0,0.5,39900,0.323892049673,400,san400-0-5-1.mtx,0,400
224,1.0,0,0.00146233974359,12264,0.872835567344,4096,delaunay_n12.mtx,0,4096
225,1.0,0,0.000133508244704,662431,0.896926347086,99617,fe_rotor.mtx,0,99617
226,1.0,0,0.504577154309,62946,0.0262573732934,500,p-hat500-2.mtx,0,500
227,1.0,0,0.501995991984,62624,0.029690011981,500,DSJC500-5.mtx,0,500
228,4.0,0,9.1551803024e-05,49150,0.780810252833,32768,se.mtx,2,8256
229,1.0,0,0.0909863945578,107,0.584548868897,49,inf-contiguous-usa.edges,0,49
230,3.3631393422,2037,2.98246576291e-05,125704,0.989486119761,91813,rec-amazon.mtx,6427,84851
231,1.0,0,6.31740841204e-05,121544,0.891514705333,62032,wing.mtx,0,62032
232,1.0,0,0.857516815755,247325,0.0078388991993,760,frb40-19-3.mtx,0,760
233,1.0,0,0.000528660450484,32818,0.90736565024,11143,fe-4elt2.mtx,0,11143
234,1.0,0,0.253058116232,31569,0.0499147592817,500,p-hat500-1.mtx,0,500
235,4.22399780053,94,1.82239663084e-05,119666,0.987876024104,114599,inf-luxembourg_osm.mtx,312,113810
236,1.28,2,0.000587720736974,6837,0.924443094127,4824,uk.mtx,7,4815
237,1.0,0,0.06,19176,0.0976202517218,800,G3.mtx,0,800
238,2.64932861394,15297,0.000198417050125,25593,0.934896189857,16062,web-webbase-2001.mtx,11658,3574
239,3.59784840191,261501,2.778578186e-05,276042,0.591301077023,140959,com-youtube.edges,116625,24333
240,1.0,0,0.249331698345,60999,0.042283953534,700,p-hat700-1.mtx,0,700
241,1.6,1,0.00572370642864,973918,0.345059680842,18448,socfb-Auburn71.mtx,4,18444
242,1.0,0,0.02,9990,0.166925574223,1000,G47.mtx,0,1000
243,1.0,0,0.01,19990,0.161076905386,2000,G22.mtx,0,2000
244,1.0,0,0.02,9990,0.165609177746,1000,G45.mtx,0,1000
245,1.0,0,0.00588594297149,11766,0.381918546711,2000,G36.mtx,0,2000
246,1.0,0,9.80787561606e-05,44929,0.946569694415,30269,big_dual.mtx,0,30269
247,1.0,0,0.883333580749,714048,0.00541735042772,1272,frb53-24-4.mtx,0,1272
248,1.0,0,0.06,19176,0.0971464986349,800,G4.mtx,0,800
249,1.2,4,0.00133377792598,6000,0.846238888889,3000,G50.mtx,4,1
250,1.0,0,0.869417541028,387795,0.00655557203476,945,frb45-21-3.mtx,0,945
251,1.08793570416,13438,0.000152321485908,53381,0.663845029102,26475,tech-as-caida20071105.edges,13153,13252
252,1.0,0,0.01,19990,0.15966997756,2000,G23.mtx,0,2000
253,1.0,0,0.506079608628,568960,0.0148453071266,1500,p-hat1500-2.mtx,0,1500
254,1.0,0,0.000107165773456,71290,0.939796409832,36476,shock-9.mtx,0,36476
255,3.01417887575,9994,0.000146104621566,358647,0.334660181504,70068,soc-slashdot.mtx,14509,55344
256,1.0,0,0.00118449548448,6432,0.877305162233,3296,grid2.mtx,0,3296
257,1.0,0,0.0118398398398,5914,0.3757032801,1000,G53.mtx,0,1000
258,1.0,0,0.0146026282854,4667,0.373413729807,800,G17.mtx,0,800
259,1.0,0,0.892367906067,1049256,0.00480418917721,1534,frb59-26-1.mtx,0,1534
260,1.0,0,0.823716901757,83216,0.0111032826481,450,frb30-15-3.mtx,0,450
261,1.0,0,0.648726533166,207333,0.0165251293883,800,brock800-3.mtx,0,800
262,1.0,0,0.842367654132,148859,0.00923101246159,595,frb35-17-1.mtx,0,595
263,1.0,0,0.0570374305446,59589,0.302792464118,1446,socfb-Haverford76.mtx,0,1446
264,6.69726697449,181,0.0032901220369,37375,0.474292345186,4767,web-spam.mtx,386,4377
265,2.2863633674,26554,2.79525314086e-05,716460,0.846405377867,226413,ca-dblp-2010.mtx,62777,162252
266,1.0,0,0.842418583595,148868,0.00917065285398,595,frb35-17-2.mtx,0,595
267,1.0,0,0.06,19176,0.0980577937321,800,G5.mtx,0,800
268,9.27712935936,11,0.00357444656929,747604,0.399664182634,20453,socfb-UCLA.mtx,38,20415
269,9.8304,4,8.13818640516e-05,98304,0.75170272506,49152,bfly.mtx,3,1
270,8.064,4,0.768115942029,1855,0.0266153253754,70,johnson8-4-4.mtx,6,1
271,1.0,0,0.000579509107335,30380,0.898544535294,10240,crack.mtx,0,10240
272,1.0,0,0.00134146468378,2578,0.86574477542,1961,netz4504.mtx,0,1961
273,1.0,0,0.868668729262,387461,0.00664604270906,945,frb45-21-5.mtx,0,945
274,1.6,1,0.0328185905201,111996,0.431115741813,2613,socfb-Trinity100.mtx,4,2609
275,1.0,0,0.000327888283883,13278,0.921435426178,9000,3elt_dual.mtx,0,9000
276,2.63130836934,35,0.878787878788,107880,0.00185092157355,496,johnson32-2-4.mtx,30,1
277,1.0,0,0.878802739622,580603,0.00592332346442,1150,frb50-23-1.mtx,0,1150
278,8.0,0,0.0255828761731,155043,0.453662803788,3482,socfb-Colgate88.mtx,3,3479
279,1.06361828165,11153,0.000183721476815,48436,0.661116975342,22963,as-22july06.mtx,10980,11934
280,1.0,0,0.855700020803,246801,0.00765422970529,760,frb40-19-5.mtx,0,760
281,3.7158912,9,0.828934506354,434176,0.0472358847564,1024,hamming10-4.mtx,10,2
282,2.0,0,8.67065751785e-05,1059331,0.874985494531,156317,wave.mtx,1,156316
283,5.24288,5,0.00237786626181,1465654,0.39950590151,35111,socfb-UF.mtx,19,35092
284,4.0,0,0.229419703104,170,0.259792387543,39,chesapeake.mtx,2,37
285,1.0,0,0.0003660838796,11813,0.922771321533,8034,airfoil1_dual.mtx,0,8034
286,1.0,0,3.98165074433e-05,409593,0.906406725257,143437,fe_ocean.mtx,0,143437
287,1.0,0,0.899084337349,27984,0.011046923106,250,C250-9.mtx,0,250
288,5.70006081615,298296,9.50527157587e-06,1365961,0.732673717856,536108,soc-delicious.mtx,268297,263945
289,3.84839510978,14520,0.000318501171125,180811,0.593637207003,33696,ia-enron-large.mtx,13217,20180
290,1.0,0,0.0909863945578,107,0.596995370775,49,contiguous-usa.edges,0,49
291,1.0,0,0.02,9990,0.16473634295,1000,G46.mtx,0,1000
292,1.0,0,0.700112781955,55869,0.0206460297327,400,sanr400-0-7.mtx,0,400
293,5.52139707743,70,2.03548273487e-05,161950,0.977541462309,126146,usroads-48.mtx,235,125793
294,1.0,0,0.00236607321464,29570,0.386052855556,5000,G58.mtx,0,5000
295,1.0,0,0.0146182728411,4672,0.368435714186,800,G16.mtx,0,800
296,4.8,2,0.139037433155,78,0.403024326101,34,ucidata-zachary.edges,6,27
297,3.03084121699,691,0.373763527054,46627,0.412225092222,500,c-fat500-10.mtx,492,4
298,1.032192,7,0.639215686275,20864,0.0992313689249,256,hamming8-4.mtx,9,1
299,1.0,0,0.823073496659,83151,0.0113219985674,450,frb30-15-2.mtx,0,450
300,1.0,0,0.9,17910,0.0300184323192,200,san200-0-9-1.mtx,0,200
301,1.0,0,0.000148265162532,452591,0.88524226742,78136,fe-tooth.mtx,0,78136
302,2.0,0,0.0683719433719,425,0.288102422145,112,adjnoun.mtx,1,111
303,5.185072754,152,0.000540302697335,6594,0.93280660473,4941,opsahl-powergrid.edges,414,4466
304,4.74758311204,31831,3.15102975071e-05,814134,0.890346977464,227320,coAuthorsCiteseer.mtx,70023,155592
305,6.54549501896,20197,3.33412309102e-05,607610,0.850691309427,190914,tech-RL-caida.mtx,38942,150057
306,3.02983623173,18,0.0080562476194,6451,0.286242105417,1266,ia-fb-messages.mtx,49,1217
307,8.76655679459,33586,2.08846661643e-05,1049866,0.806569715039,317080,com-dblp.edges,81681,233466
